School Code,"Percent (%) 
Eligible FRPM 
(Ages 5-17)"
4614240430199,0.563
4614246003073,0.395
4614240137828,0.587
4614240437558,0.329
4614246003081,0.461
4614246003099,0.371
4614240121475,0.631
4614246003107,0.244
4614240123810,0.327
4614326003115,0.491
4614320433201,0.392
4614326105761,0.468
4614576003131,0.862
4614996003198,0.449
4615076003230,0.864
4615070121509,0.689
4615070110072,0.752
4615076003255,0.913
4615076003263,0.566
4615076003271,0.796
4615070129577,0.394
4615076094957,0.927
4615150434803,0.672
4615150435602,0.782
4615150430140,1.0
4615150437566,0.918
4615230110510,0.761
4615236003289,0.775
4615236089080,0.895
4615236003297,0.795
4615310110338,0.426
4615316113526,0.738
4615316113765,0.78
4615316112585,0.826
4615316112999,0.477
4615310121715,0.736
4615316003321,0.755
4615310139329,0.612
4615310437350,0.526
4615316105522,0.822
4615310432856,0.698
4615496121016,1.0
4615496003354,0.867
4615490102327,0.891
4615496003362,0.834
4615496003370,0.868
4733796002927,1.0
4755070433946,0.878
4755070433953,0.731
4755076003156,0.762
4755076003164,0.83
4755076003172,0.819
5100586077150,0.0
5100580530048,0.875
5100580530154,0.399
5100589010745,0.909
5615560532507,0.321
5615560000001,0.0
5615560530014,0.64
5615640531509,0.401
5615640530055,0.496
5615640530022,0.696
5615646108518,0.48
5615646003404,0.619
5615640000001,0.143
5615646003438,0.669
5615646105431,0.494
5615646003446,0.506
5615646003453,0.766
5615726003388,0.536
5615726003461,0.607
5615720000001,0.0
5615806088975,0.411
5615806111884,0.446
5615806003396,0.461
5615806115000,0.393
5615800000001,1.0
6100660136580,0.714
6100660630111,0.857
6615980630012,0.474
6615980630046,0.51
6615980631259,0.522
6615986057152,0.6
6615986003495,0.66
6616066003503,0.694
6616060133223,0.807
6616060634758,0.744
6616140630087,0.714
6616146003511,0.616
6616146003537,0.82
6616146103576,0.627
6616140000001,0.0
6616140635250,0.539
6616220630038,0.938
6616220637504,0.887
6616226003552,0.838
6616220118729,0.881
7100740129528,0.801
7100740107342,0.305
7100740107334,0.0526
7100740731380,0.186
7100740134114,0.249
7100746077168,0.436
7100740730614,0.767
7100740137026,0.608
7100740114470,0.705
7100746118368,0.692
7100740120444,1.0
7100740129684,0.685
7616300107524,0.105
7616300730283,0.0556
7616300731125,0.0382
7616300733725,0.119
7616300734244,0.0446
7616300000001,0.0417
7616486115703,0.296
7616480115063,0.354
7616480730861,0.646
7616486057178,0.88
7616486003578,0.711
7616480110494,0.794
7616486113104,0.651
7616480106583,0.699
7616480100479,0.602
7616480730465,0.547
7616486117501,0.67
7616480117218,0.526
7616486003594,0.9
7616486115380,0.616
7616486110514,0.657
7616486003602,0.852
7616480730101,0.837
7616480100461,0.741
7616486003610,0.888
7616486084941,0.822
7616486108989,0.62
7616480000001,0.602
7616480113761,0.575
7616486061154,0.701
7616480730259,0.645
7616480137430,0.762
7616486003628,0.669
7616486003636,0.868
7616550110528,0.196
7616556003644,0.276
7616550000000,0.158
7616556003651,0.274
7616556070981,0.288
7616556117410,0.189
7616550108019,0.257
7616550127464,0.279
7616550000001,0.333
7616550102376,0.204
7616556119754,0.201
7616556109730,0.173
7616556112718,0.238
7616630139667,0.4
7616636101943,0.36
7616636003669,0.323
7616636119838,0.287
7616630130930,0.328
7616716003677,0.0972
7616976003685,0.585
7616970737023,0.46
7616970000001,0.6
7616976003701,0.671
7616970737619,0.6
7617056003719,0.331
7617050133769,0.155
7617136003727,0.0131
7617136003743,0.0254
7617136003750,0.0553
7617136003768,0.044
7617136003792,0.018
7617210730457,0.329
7617210107797,0.168
7617210730572,0.27
7617210733998,0.536
7617210733980,0.242
7617210000001,0.25
7617390730549,0.229
7617390730473,0.284
7617396003826,0.3
7617396003834,0.141
7617396003842,0.389
7617396057186,0.255
7617396003875,0.149
7617390000001,0.25
7617390730440,0.485
7617476003909,0.0132
7617476003917,0.0665
7617476003925,0.0328
7617476003933,0.0251
7617470000001,0.0
7617546003958,0.326
7617546003966,0.0905
7617546003974,0.763
7617546003982,0.793
7617540731646,0.22
7617540731836,0.467
7617540138115,0.909
7617540106088,0.391
7617540730655,0.786
7617546111504,0.147
7617540000000,0.314
7617546118087,0.092
7617546004030,0.565
7617546004048,0.565
7617546004055,0.691
7617546004063,0.0966
7617540140442,0.478
7617546112395,0.28
7617546004097,0.271
7617546004105,0.198
7617540135822,0.472
7617540730317,0.248
7617546004154,0.851
7617546004162,0.237
7617546004170,0.419
7617546004188,0.0656
7617540734566,0.654
7617540000001,0.205
7617540730044,0.109
7617546004196,0.782
7617540734764,0.607
7617546004220,0.317
7617546004246,0.244
7617546114904,0.333
7617540730358,0.436
7617546096226,0.699
7617546004261,0.736
7617546004253,0.15
7617546105357,0.346
7617546004295,0.753
7617546004303,0.347
7617546004311,0.138
7617540730424,0.586
7617546004329,0.628
7617546004238,0.545
7617546004337,0.169
7617546004345,0.0816
7617546004352,0.303
7617546004360,0.0518
7617546004378,0.412
7617546004394,0.363
7617546004402,0.681
7617546004410,0.815
7617540737809,0.673
7617620129064,0.238
7617626119226,0.455
7617626096234,0.44
7617620110684,0.426
7617626110803,0.424
7617620000001,0.6
7617626004428,0.54
7617626108765,0.38
7617620138859,0.37
7617626110811,0.486
7617706004444,0.0248
7617706004451,0.0186
7617700000001,0.143
7617706004477,0.0275
7617706004501,0.0216
7617706066583,0.015
7617880730184,0.805
7617886098578,0.663
7617886004527,0.764
7617886004535,0.762
7617886061162,0.74
7617886004543,0.725
7617880116863,0.765
7617880125435,0.794
7617880000001,0.571
7617886004568,0.82
7617880735407,0.717
7617886084966,0.779
7617886109383,0.75
7617886004576,0.765
7617960132100,0.734
7617960132118,0.796
7617966004600,0.87
7617966114094,0.944
7617966004659,0.571
7617966004667,0.882
7617966061170,0.589
7617960732164,0.771
7617960000000,0.348
7617966004691,0.895
7617966057210,0.905
7617960732941,0.39
7617966004733,0.437
7617966004758,0.528
7617966004766,0.913
7617966057244,0.39
7617966004774,0.941
7617960733253,0.851
7617966112015,0.29
7617966004782,0.308
7617966057228,0.94
7617960730598,0.392
7617966119515,0.376
7617966004741,0.791
7617960733659,0.821
7617966004808,0.071
7617966004824,0.841
7617960101477,0.728
7617966004832,0.957
7617966120885,0.875
7617966097141,0.444
7617966004840,0.183
7617966004915,0.892
7617966005045,0.864
7617960730291,0.565
7617966004857,0.597
7617966004865,0.909
7617966004873,0.674
7617960000001,0.563
7617966004881,0.932
7617966099717,0.335
7617966004899,0.32
7617966004907,0.957
7617966057236,0.617
7617960735316,0.576
7617960126805,0.793
7617960129643,0.705
7617960110973,0.685
7617960735902,0.856
7617966004931,0.876
7617966004956,0.669
7617966004964,0.57
7617966004972,0.901
7617966004980,0.528
7617960133637,0.655
7617966004998,0.649
7617966005003,0.478
7617966005011,0.974
7617960730325,0.676
7617960136903,0.539
7617966005037,0.578
7617960135434,0.42
7618046005060,0.0231
7618040132902,0.117
7618046100952,0.0373
7618040730051,0.0613
7618046005078,0.0437
7618046005086,0.0913
7618046117485,0.0548
7618040119032,0.0354
7618040736819,0.167
7618046117451,0.041
7618040113118,0.0557
7618040116541,0.0595
7618046108161,0.0521
7618046005094,0.0324
7618046096036,0.0255
7618040102566,0.0655
7618046113336,0.0625
7618046005102,0.0197
7618040113589,0.0421
7618046005110,0.0356
7618046005128,0.0516
7618040734368,0.0368
7618046097158,0.0597
7618046066591,0.0341
7618040000001,0.133
7618046097166,0.0572
7618040109173,0.09
7618046005136,0.0361
7618040736504,0.0378
7618046005144,0.0285
7618046110449,0.0421
7618046114326,0.0611
7618046089130,0.0961
7618040730218,0.0565
7618046005151,0.0304
7618046071039,0.0556
7618040108324,0.047
7618126005169,0.143
7618126005177,0.165
7618126005185,0.156
7618120000001,0.125
7618126005193,0.112
7618120131714,0.035
7618126005235,0.134
7618126005243,0.0874
7770240134072,0.817
7773540132233,0.781
8100820830059,0.714
8100820830042,0.958
8100820106625,1.0
8618206005375,0.841
8618206005383,0.711
8618200833004,0.557
8618206005391,0.842
8618206005417,0.824
8618206113013,0.605
8618206005425,0.5
8618206005433,0.768
8618206005441,0.479
8618206005458,0.642
8618200836205,0.77
8618200137729,0.575
9100900106047,1.0
9100900123521,0.262
9100900930123,0.269
9100900136036,0.111
9100900000001,1.0
9100900930131,1.0
9100906069470,0.366
9618386107361,0.173
9618386005466,0.372
9618380137919,0.0375
9618380111724,0.176
9618386096614,0.227
9618380107227,0.114
9618380136200,0.339
9618380139006,0.372
9618380000000,0.0927
9618380000001,0.0
9618380100024,0.142
9618380129965,0.145
9618386112361,0.0944
9618386110456,0.0737
9618386005474,0.107
9618466005482,0.452
9618460123125,0.164
9618530930214,0.211
9618530932756,0.371
9618530934554,0.635
9618530000001,0.412
9618530930081,0.082
9618530936302,0.193
9618530930164,0.42
9618796005508,0.363
9618796109698,0.295
9618876005516,0.246
9618876110167,0.261
9618956005524,0.571
9619036005540,0.634
9619030140459,0.441
9619030110155,0.254
9619030930040,0.717
9619030000001,0.0
9619036095301,0.514
9619030937805,0.483
9619036005565,0.571
9619036005573,0.698
9619116005581,0.132
9619116103857,0.0947
9619296005615,0.425
9619296106678,0.475
9619290000001,0.0
9619456112569,0.471
9619456005631,0.448
9619456114664,0.64
9619526005649,0.493
9619526005656,0.698
9619520000001,0.5
9619526005664,0.455
9619600000001,0.0
9619606005680,0.456
9619606107437,0.477
9619786098693,0.306
9619786005706,0.088
9619786109441,0.139
9619780108258,0.07
9619786103527,0.0763
9619780000001,0.5
9619780101519,0.227
9619786005714,0.186
9619866005722,0.444
9737830121566,0.454
9737830930099,0.5
9737836005490,0.552
9737830930073,0.372
9737830000001,1.0
9737836005623,0.362
9737836110498,0.471
10101081030337,1.0
10101080119628,0.871
10101080136291,0.498
10101080140186,0.61
10101080109991,0.868
10101086085112,0.96
10101086069488,0.692
10101080111682,0.639
10101080127514,0.814
10101081030899,1.0
10619946005730,0.781
10620266005763,1.0
10620426005797,0.916
10621096005839,0.163
10621176109912,0.486
10621171030501,0.447
10621170113563,0.28
10621176113575,0.398
10621176117550,0.484
10621176066617,0.659
10621170101949,1.0
10621170110270,0.846
10621171030683,0.619
10621176116313,0.717
10621171031053,0.604
10621170113555,0.359
10621170118018,0.542
10621171030196,0.55
10621176005847,0.74
10621176113583,0.466
10621176005854,0.283
10621171030469,0.729
10621176108088,0.799
10621176005862,0.554
10621176120091,0.459
10621176110258,0.384
10621171031004,0.811
10621176106660,0.611
10621170113548,0.387
10621170106419,0.152
10621170139766,0.511
10621176005870,0.787
10621176101190,0.605
10621176109920,0.447
10621176100408,0.737
10621176112742,0.536
10621176101984,0.66
10621176097026,0.814
10621176104624,0.67
10621176005888,0.738
10621170000001,0.727
10621176109235,0.832
10621170111153,0.41
10621176109243,0.457
10621176116321,0.627
10621176120083,0.408
10621170123869,0.557
10621176005904,0.851
10621176005912,0.858
10621176005920,0.82
10621176108096,0.438
10621170133314,0.591
10621176005938,0.811
10621170108142,0.287
10621251030113,0.857
10621251030477,0.938
10621251031376,0.893
10621256057269,0.859
10621256110209,0.846
10621256005961,0.987
10621256113849,0.998
10621251030873,1.0
10621256110225,0.89
10621256005979,0.886
10621580108977,1.0
10621581031954,0.933
10621580120246,0.75
10621581032150,0.676
10621586006027,0.687
10621586115190,0.748
10621586006043,0.84
10621586006050,0.668
10621666006068,0.975
10621666061188,0.874
10621660108118,0.883
10621666111256,0.804
10621660133942,0.782
10621660106740,0.759
10621666101091,0.894
10621666006076,0.945
10621666006084,0.434
10621666006092,0.976
10621661030279,0.597
10621666006100,0.544
10621666006118,0.972
10621666006126,0.955
10621661030584,0.941
10621661030840,0.967
10621666006142,0.932
10621666006159,0.975
10621666057285,0.872
10621666117477,0.928
10621660113811,0.988
10621666006183,0.941
10621660108555,0.674
10621661031632,0.934
10621660000000,0.5
10621666006191,0.903
10621666068704,0.7
10621666103840,0.708
10621661031897,0.801
10621666111249,0.864
10621666112882,0.9
10621660140038,0.273
10621666006217,0.974
10621661030295,0.898
10621666006225,0.86
10621666109961,0.976
10621666006233,0.789
10621661030717,0.84
10621666101109,0.541
10621666057293,0.956
10621666006258,0.935
10621661032507,0.898
10621666112619,0.944
10621666006266,0.584
10621666120125,0.876
10621666006274,0.928
10621661032911,0.836
10621666006282,0.888
10621666006290,0.95
10621666116651,0.786
10621661030287,0.922
10621666006308,0.944
10621666006316,0.945
10621666088546,0.988
10621666057327,0.952
10621666006324,0.935
10621666006332,0.83
10621666006357,0.972
10621666102016,0.835
10621666006365,0.987
10621666006373,0.992
10621666006381,0.486
10621666103832,0.647
10621660113829,0.989
10621666006407,0.982
10621666085120,0.824
10621661034214,0.951
10621666105746,0.995
10621660108100,0.944
10621660121533,0.391
10621666006415,0.95
10621660000001,0.71
10621666006423,0.958
10621660132134,0.831
10621666120703,0.971
10621660120964,0.977
10621666006431,0.832
10621666006449,0.948
10621666006456,0.911
10621666006464,0.922
10621661035831,0.922
10621666006472,0.978
10621660129338,0.954
10621666006480,0.948
10621661030642,0.798
10621666057335,0.967
10621660114355,0.752
10621666085138,0.938
10621666088934,0.526
10621661030675,0.883
10621666088942,0.78
10621666111231,0.965
10621666088538,0.963
10621666057343,0.721
10621666006514,0.874
10621666061196,0.916
10621666006522,0.949
10621660114553,0.225
10621660119339,0.964
10621666006530,0.91
10621666006548,0.898
10621660136150,0.812
10621666006555,0.97
10621666006563,0.948
10621666006571,0.969
10621666006589,0.928
10621666006597,0.938
10621666061204,0.972
10622406114805,0.649
10622406006704,0.638
10622406108328,0.611
10622400113142,0.619
10622406006712,0.652
10622406006720,0.613
10622571033695,0.574
10622570124727,0.731
10622571033729,0.878
10622650105692,0.982
10622656006738,0.903
10622656006746,0.968
10622656006753,0.721
10622650116640,0.733
10622656006761,0.924
10622656088959,0.864
10622656006787,0.969
10622651033703,0.95
10622656006803,0.932
10622656006795,0.943
10622651030378,0.898
10622656006829,0.916
10622650000001,1.0
10622650108092,0.963
10622651035310,0.785
10622650126292,0.811
10622656006837,0.691
10622656006845,0.961
10622650116657,0.882
10622650106815,0.806
10622656006878,0.864
10622816006902,0.832
10622811033950,0.775
10622816006894,0.85
10623236006993,0.98
10623310137661,0.768
10623316007009,0.945
10623566007025,0.904
10623646007058,0.947
10623646007041,0.926
10623646007033,0.876
10623641034990,0.874
10623646115224,0.915
10623640107409,0.907
10623640126870,0.891
10623726007066,0.778
10623800136499,0.966
10623806007074,0.996
10624146007108,0.625
10624141030824,0.889
10624146007116,0.836
10624140000000,0.0
10624146007124,0.379
10624141030766,0.352
10624146007132,0.739
10624146007140,0.841
10624146007157,0.549
10624141036086,0.918
10624146007165,0.8
10624146007173,0.665
10624146007181,0.749
10624140000001,0.0
10624146117865,0.258
10624140113043,0.632
10624146117873,0.597
10624141036094,0.671
10624140123463,0.554
10624141030451,0.709
10624146007207,0.71
10624146007215,0.839
10624306111124,0.856
10624306007231,0.873
10624306007256,0.983
10624306007272,0.97
10624301036607,0.81
10624306007280,0.852
10624306007298,0.89
10624301036672,0.807
10624301030758,0.847
10624306007322,0.951
10624306007314,0.845
10624306007348,0.889
10625136007405,0.836
10625396112387,0.848
10625396007413,0.861
10625470136523,0.854
10625476007421,0.793
10625470135103,0.464
10738096005995,0.933
10738091030147,0.941
10738090123950,1.0
10738091030121,0.909
10738096006019,0.917
10738096006001,0.858
10738090000001,0.0
10739656005789,0.952
10739651030626,0.609
10739650140269,0.589
10739651030386,0.771
10739656006936,0.776
10739650123943,0.821
10739650130690,0.937
10739650113993,0.66
10739656006654,0.532
10739656006662,0.603
10739650106476,0.708
10739656112775,0.818
10739656006910,0.867
10739656006944,0.817
10739650000001,0.6
10739656115521,0.47
10739650114751,0.0
10739650125682,1.0
10739651035112,0.805
10739656120539,0.466
10739656120521,0.478
10739656006951,0.891
10739656007389,0.918
10739656112023,0.725
10739991033422,0.927
10739990123596,0.941
10739991033430,0.915
10739996006696,0.878
10739996006688,0.939
10739996119978,0.798
10739996007371,0.944
10751276006969,0.974
10751271030261,1.0
10751270129163,0.974
10751271030493,0.964
10751276006977,0.973
10751276006985,0.978
10752346005805,0.821
10752346006647,0.839
10752341030352,0.667
10752346007223,0.86
10752346007397,0.807
10752341037456,0.849
10752750124586,0.883
10752751030139,1.0
10752751036938,0.838
10752750124123,0.891
10752756112544,0.861
10754086007090,0.889
10754081030253,1.0
10754086007082,0.842
10754081035575,0.823
10755986005813,0.903
10755981030535,0.898
10755981030543,0.923
10767786005748,0.825
10767780108993,1.0
10767781038298,1.0
10767780122473,0.977
10767780000001,1.0
10767781030774,0.994
10767781038306,0.823
10767786006605,0.973
10767786006613,0.951
11101166077184,0.397
11101160000001,0.0
11101160130724,0.0
11101160124909,0.574
11101161130103,0.608
11625546007439,0.441
11625966007454,0.411
11625960139550,0.524
11626386007504,0.522
11626466089262,0.625
11626461136209,0.706
11626531130046,1.0
11626536007546,0.871
11626531132109,0.792
11626536007553,0.833
11626616007603,0.853
11626611130038,0.955
11626611132851,0.749
11626616007611,0.799
11754816007470,0.879
11754816007488,0.858
11754811130012,0.96
11754811135656,0.765
11754816007496,0.864
11765621130053,0.875
11765626007447,0.849
11765621133701,0.66
12101246008221,0.546
12101240000000,0.0
12101240106153,0.87
12101240106161,0.962
12101246077192,0.543
12101240106203,1.0
12101240134163,0.229
12101240137364,0.673
12101240106179,0.857
12626796007678,0.689
12626796120562,0.541
12626790109975,0.372
12626790137653,0.283
12626796007660,0.626
12626790111708,0.396
12626871230705,0.363
12626870124263,0.491
12626871230051,0.84
12626871235209,0.46
12626871230044,0.804
12626870107110,0.402
12626956007686,0.667
12627036007694,0.618
12627296007710,0.767
12627376007728,0.641
12627456007736,0.385
12627456007744,0.447
12627946007850,0.448
12628100108688,0.461
12628101233352,0.745
12628101233402,0.49
12628286116289,0.278
12628286007884,0.278
12628366007892,0.339
12628516007918,0.4
12628856007942,0.349
12628936007959,0.288
12629011230028,0.842
12629016007967,0.817
12629011234004,0.683
12629016007983,0.917
12629016007975,0.894
12629016007991,0.71
12629016008007,1.0
12629196008015,0.48
12629276008023,0.925
12629356008031,0.727
12629506008056,0.623
12629506008064,0.616
12629506008072,0.671
12629686008080,0.714
12629766008098,0.452
12629760115154,0.719
12629846008106,0.939
12630086008114,0.813
12630086008122,0.748
12630246008155,0.706
12630320111203,0.649
12630320000000,1.0
12630326008163,0.706
12630320124289,0.557
12630326008171,0.704
12630406008197,0.394
12630400140376,0.286
12630400129114,0.469
12630401230010,0.5
12630401230069,1.0
12630406008213,0.622
12630401237007,0.588
12630406008239,0.423
12630576008247,0.576
12753746007843,0.624
12753741232909,0.49
12753826107874,0.333
12753826008049,0.269
12753821230085,0.154
12755156007751,0.891
12755156057376,0.723
12755150000000,0.611
12755151232206,0.545
12755156007777,0.824
12755156007793,0.858
12755151230150,0.737
