School Code,"Percent (%) 
Eligible FRPM 
(Ages 5-17)"
1612346001499,0.287
1612346001507,0.278
1612346001523,0.478
1612346001531,0.352
1612346102917,0.515
1612420000001,0.417
1612420110460,0.554
1612420110478,0.667
1612420126763,0.52
1612420134668,0.44
1612426001572,0.475
1612426001606,0.703
1612426001622,0.618
1612426068266,0.36
1612426097679,0.599
1612426101604,0.356
1612426115505,0.394
1612426115554,0.609
1612426118525,0.198
1612590000001,0.514
1612590100065,0.867
1612590100701,0.791
1612590100792,0.874
1612590102988,0.884
1612590106542,0.909
1612590106906,0.632
1612590108944,0.844
1612590109819,0.747
1612590110189,0.904
1612590110239,0.863
1612590110247,0.636
1612590110254,0.902
1612590110262,0.908
1612590111476,0.8
1612590111856,0.6
1612590112763,0.931
1612590112789,0.926
1612590112797,0.946
1612590112813,0.959
1612590114363,0.794
1612590114868,0.824
1612590115014,0.815
1612590115204,0.901
1612590115238,0.816
1612590115386,0.0
1612590115576,0.941
1612590115584,0.901
1612590115592,0.9
1612590115600,0.91
1612590115618,0.89
1612590115626,0.924
1612590115667,0.875
1612590118224,0.908
1612590118653,0.902
1612590119859,0.548
1612590120188,0.94
1612590121228,0.571
1612590121376,0.583
1612590123711,0.862
1612590125161,0.863
1612590125716,0.908
1612590126748,0.925
1612590128413,0.879
1612590129635,0.767
1612590129932,0.309
1612590130146,0.861
1612590130179,0.844
1612590130575,0.915
1612590130617,0.633
1612590130633,0.84
1612590130666,0.865
1612590130732,0.938
1612590131896,0.484
1612590132514,0.247
1612590132555,0.45
1612590132688,0.889
1612590134015,0.789
1612590135210,0.798
1612590135905,0.858
1612590136051,0.487
1612590137943,0.693
1612593030772,0.159
1612596001630,0.827
1612596001648,0.164
1612596001655,0.755
1612596001663,0.848
1612596001689,0.842
1612596001697,0.724
1612596001713,0.836
1612596001739,0.436
1612596001754,0.0983
1612596001812,0.731
1612596001820,0.879
1612596001838,0.878
1612596001846,0.9
1612596001853,0.277
1612596001879,0.783
1612596001895,0.321
1612596001903,0.911
1612596001911,0.09
1612596001929,0.851
1612596001945,0.305
1612596001994,0.802
1612596002018,0.716
1612596002042,0.853
1612596002059,0.917
1612596002075,0.928
1612596002083,0.219
1612596002091,0.896
1612596002109,0.129
1612596002117,0.73
1612596002125,0.912
1612596002141,0.211
1612596002174,0.216
1612596002182,0.913
1612596002190,0.875
1612596002216,0.102
1612596002273,0.911
1612596056998,0.779
1612596057004,0.416
1612596057020,0.939
1612596057046,0.911
1612596057061,0.514
1612596057079,0.519
1612596057087,0.913
1612596057095,0.865
1612596066450,0.94
1612596072235,0.924
1612596096523,0.874
1612596111660,0.945
1612596113807,0.627
1612596114011,0.769
1612596117568,0.894
1612596117972,0.61
1612596118608,0.784
1612596118616,0.858
1612596118640,0.396
1612596118657,0.917
1612750000001,0.0
1612750130286,0.161
1612750136515,0.0124
1612756002281,0.0338
1612756002299,0.0133
1612756002307,0.0
1612756066492,0.00616
1612910000001,0.538
1612910134528,0.55
1612910137588,0.563
1612916002372,0.677
1612916002398,0.719
1612916002414,0.493
1612916002422,0.672
1612916002430,0.744
1612916002448,0.355
1612916002455,0.63
1612916002463,0.676
1612916057111,0.672
1612916066518,0.599
1613090000001,0.393
1613090101212,0.704
1613090111799,0.699
1613090114421,0.661
1613090130849,0.47
1613090137745,0.611
1613090137810,0.666
1613096002505,0.502
1613096002513,0.668
1613096002521,0.735
1613096002539,0.631
1613096002547,0.602
1613096002554,0.577
1613096002562,0.795
1613096002604,0.54
1613096002612,0.749
1613096002620,0.81
1613096002653,0.711
1613096002703,0.5
1750930000000,0.075
1750930000001,0.0909
1750930114579,0.0487
1750930123935,0.0484
1750930125930,0.0439
1750930131615,0.0234
1750930132704,0.0905
1750930136929,0.0603
1750930138164,1.0
1750930138453,0.265
1750936001374,0.0823
1750936001390,0.179
1750936001424,0.16
1750936066484,0.141
1750936118038,0.0429
1751010000000,0.145
1751010000001,0.0
1751010130096,0.085
1751010130252,0.36
1751010130583,0.0627
1751016001366,0.0517
1751016001416,0.0817
1751016002315,0.0969
1751016002323,0.0526
1751016002349,0.233
1751016002356,0.0358
1751016066500,0.047
1751016089361,0.0679
1751016108971,0.12
1751016114318,0.0561
1751016117592,0.0613
1751016117600,0.0936
1751196002711,0.0729
1771800138289,0.728
2613330137125,0.25
2613336002794,0.636
3100330000001,0.5
3100330330035,0.429
3100330330068,0.579
3739810330019,0.585
3739810330050,0.346
3739810330753,0.318
3739810334755,0.35
3739816002810,0.384
3739816002828,0.47
3739816002844,0.452
3739816002851,0.462
3739816002869,0.35
3739816002877,0.395
3739816107387,0.411
3739816107395,0.374
4100410114991,0.42
4100410129817,0.932
4100410134213,0.696
4100410139493,0.733
4100410430066,1.0
4100410430090,0.81
4100416069256,0.564
4613826002919,0.706
4614080430827,0.63
4614086002943,0.648
4614086002950,0.333
4614240000001,0.0
4614240110551,0.349
4614240111039,0.625
4614240118042,0.556
4614240120394,0.406
4614240121475,0.517
4614240123810,0.256
4614240123976,0.871
4614240137828,0.636
4614240430199,0.717
4614240430215,0.5
4614240431502,0.852
4614240431676,0.388
4614240437558,0.328
4614246002968,0.86
4614246002976,0.883
4614246003008,0.487
4614246003024,0.776
4614246003032,0.289
4614246003040,0.566
4614246003073,0.404
4614246003081,0.483
4614246003099,0.388
4614246003107,0.22
4614246057129,0.58
4614246057137,0.652
4614246109722,0.713
4614246111116,0.567
4614246113773,0.236
4614246116610,0.393
4614246119523,0.567
4614320433201,0.386
4614326003115,0.462
4614326105761,0.466
4614576003131,0.872
4614996003198,0.514
4615070110072,0.744
4615070121509,0.945
4615070129577,0.37
4615076003230,0.845
4615076003255,0.902
4615076003263,0.578
4615076003271,0.778
4615076094957,0.932
4615150430140,0.962
4615150434803,0.672
4615150435602,0.769
4615150437566,0.892
4615230110510,0.745
4615236003289,0.741
4615236003297,0.747
4615236089080,0.882
4615236115034,0.167
4615310110338,0.465
4615310121715,0.733
4615310139329,0.667
4615310432856,0.74
4615310437350,0.541
4615316003321,0.697
4615316105522,0.822
4615316112585,0.757
4615316112999,0.426
4615316113526,0.775
4615316113765,0.826
4615490101485,1.0
4615490102327,0.863
4615496003354,0.895
4615496003362,0.831
4615496003370,0.901
4615496121016,1.0
4733796002927,0.964
4755070433946,0.865
4755070433953,0.671
4755076003156,0.692
4755076003164,0.781
4755076003172,0.807
5100580530048,0.765
5100580530154,0.399
5100586077150,0.0
5100589010745,0.867
5615560000001,0.5
5615560530014,0.538
5615560530121,0.25
5615560532507,0.38
5615640000001,0.5
5615640530022,0.8
5615640530055,0.703
5615640531509,0.443
5615646003404,0.582
5615646003420,0.732
5615646003438,0.697
5615646003446,0.559
5615646003453,0.767
5615646105431,0.499
5615646108518,0.455
5615720000001,0.0
5615726003388,0.562
5615726003461,0.582
5615800000001,0.0
5615806003396,0.351
5615806088975,0.469
5615806111884,0.453
5615806115000,0.5
6100660000000,0.0
6100660136580,0.5
6100660630111,0.8
6615980000001,0.0
6615980630012,0.769
6615980630046,0.608
6615980631259,0.599
6615986003495,0.763
6615986057152,0.692
6616060133223,0.692
6616060634758,0.772
6616066003503,0.605
6616140000001,0.0
6616140630087,0.9
6616140635250,0.64
6616146003511,0.721
6616146003537,0.891
6616146103576,0.762
6616220118729,0.895
6616220630038,0.938
6616220637504,0.91
6616226003552,0.901
7100740107326,0.321
7100740107334,0.0476
7100740107342,0.846
7100740114470,0.775
7100740118208,0.526
7100740120444,1.0
7100740129528,0.772
7100740129684,0.639
7100740134114,0.274
7100740137026,0.616
7100740730614,0.777
7100740731380,0.198
7100746077168,0.625
7616300000001,0.0
7616300107524,0.128
7616300730283,0.0505
7616300731125,0.0327
7616300733725,0.116
7616300734244,0.0326
7616480000001,0.676
7616480100461,0.7
7616480100479,0.644
7616480106583,0.705
7616480110494,0.677
7616480113761,0.647
7616480115063,0.394
7616480117218,0.575
7616480137430,0.712
7616480730101,0.67
7616480730259,0.664
7616480730465,0.574
7616480730861,0.711
7616486003578,0.784
7616486003594,0.836
7616486003602,0.828
7616486003610,0.778
7616486003628,0.655
7616486003636,0.82
7616486057178,0.82
7616486061154,0.751
7616486084941,0.772
7616486108989,0.678
7616486110514,0.728
7616486113104,0.696
7616486115380,0.677
7616486115703,0.26
7616486117501,0.695
7616550000000,0.286
7616550000001,0.429
7616550102376,0.236
7616550108019,0.296
7616550110528,0.222
7616550127464,0.399
7616556003644,0.327
7616556003651,0.358
7616556070981,0.378
7616556109730,0.196
7616556112718,0.251
7616556117410,0.219
7616556119754,0.208
7616630000001,0.0
7616630130930,0.37
7616636003669,0.32
7616636101943,0.361
7616636119838,0.236
7616716003677,0.087
7616970000001,1.0
7616970737023,0.515
7616970737619,0.625
7616976003685,0.666
7616976003701,0.719
7617050133769,0.21
7617056003719,0.372
7617130000001,0.0
7617136003727,0.00688
7617136003743,0.021
7617136003750,0.0458
7617136003768,0.0358
7617136003792,0.0218
7617210000001,0.211
7617210107797,0.184
7617210730457,0.416
7617210730572,0.22
7617210733980,0.295
7617210733998,0.588
7617390000001,0.312
7617390730440,0.364
7617390730473,0.214
7617390730549,0.24
7617396003826,0.34
7617396003834,0.162
7617396003842,0.483
7617396003875,0.129
7617396057186,0.281
7617470000001,0.0
7617476003909,0.0179
7617476003917,0.0571
7617476003925,0.0282
7617476003933,0.0277
7617540000000,0.284
7617540000001,0.368
7617540106088,0.45
7617540135822,0.541
7617540138115,0.667
7617540730044,0.104
7617540730317,0.256
7617540730333,1.0
7617540730358,0.378
7617540730424,0.549
7617540730655,0.923
7617540731646,0.211
7617540731836,0.498
7617540734566,0.716
7617540734764,0.662
7617540737809,0.698
7617546003958,0.293
7617546003966,0.0998
7617546003974,0.905
7617546003982,0.931
7617546004030,0.614
7617546004048,0.643
7617546004055,0.734
7617546004063,0.104
7617546004097,0.284
7617546004105,0.163
7617546004154,0.888
7617546004162,0.223
7617546004170,0.414
7617546004188,0.0738
7617546004196,0.875
7617546004220,0.359
7617546004238,0.69
7617546004246,0.238
7617546004253,0.122
7617546004261,0.838
7617546004295,0.891
7617546004303,0.374
7617546004311,0.121
7617546004329,0.677
7617546004337,0.179
7617546004345,0.078
7617546004352,0.306
7617546004360,0.0591
7617546004378,0.404
7617546004394,0.402
7617546004402,0.744
7617546004410,0.797
7617546096226,0.835
7617546105357,0.34
7617546111504,0.156
7617546112395,0.312
7617546114904,0.346
7617546118087,0.0735
7617620000001,0.4
7617620110684,0.411
7617620129064,0.188
7617620138859,0.408
7617626004428,0.629
7617626096234,0.466
7617626108765,0.411
7617626110803,0.391
7617626110811,0.512
7617626119226,0.483
7617700000001,0.0
7617706004444,0.0219
7617706004451,0.0111
7617706004477,0.0278
7617706004501,0.0231
7617706066583,0.0193
7617880000001,0.303
7617880116863,0.745
7617880125435,0.758
7617880730184,0.824
7617880735407,0.655
7617886004527,0.732
7617886004535,0.761
7617886004543,0.733
7617886004568,0.827
7617886004576,0.751
7617886061162,0.71
7617886084966,0.716
7617886098578,0.642
7617886109383,0.741
7617960000000,0.595
7617960000001,0.338
7617960101477,0.812
7617960110973,0.718
7617960126805,0.846
7617960129643,0.814
7617960132100,0.708
7617960132118,0.816
7617960132233,0.875
7617960133637,0.675
7617960135434,0.422
7617960136903,0.766
7617960730291,0.551
7617960730325,0.446
7617960730598,0.376
7617960732164,0.626
7617960732941,0.396
7617960733253,0.843
7617960733659,0.72
7617960735316,0.573
7617960735902,0.889
7617966004600,0.741
7617966004659,0.609
7617966004667,0.933
7617966004691,0.79
7617966004733,0.444
7617966004741,0.801
7617966004758,0.478
7617966004766,0.722
7617966004774,0.84
7617966004782,0.295
7617966004808,0.0632
7617966004824,0.835
7617966004832,0.942
7617966004840,0.177
7617966004857,0.597
7617966004865,0.862
7617966004873,0.728
7617966004881,0.941
7617966004899,0.343
7617966004907,0.878
7617966004915,0.928
7617966004931,0.803
7617966004956,0.662
7617966004964,0.65
7617966004972,0.815
7617966004980,0.465
7617966004998,0.657
7617966005003,0.514
7617966005011,0.94
7617966005037,0.675
7617966005045,0.798
7617966057210,0.9
7617966057228,0.844
7617966057236,0.613
7617966057244,0.424
7617966061170,0.685
7617966097141,0.416
7617966099717,0.323
7617966112015,0.311
7617966114094,0.951
7617966118368,0.588
7617966119515,0.378
7617966120885,0.942
7618040000000,0.0
7618040000001,0.167
7618040102566,0.054
7618040108324,0.0524
7618040109173,0.0809
7618040113118,0.0592
7618040113589,0.0553
7618040116541,0.078
7618040119032,0.0541
7618040132902,0.124
7618040730051,0.0596
7618040730218,0.0538
7618040734368,0.0351
7618040736504,0.0363
7618040736819,0.174
7618046005060,0.0208
7618046005078,0.0386
7618046005086,0.0827
7618046005094,0.0183
7618046005102,0.0198
7618046005110,0.0395
7618046005128,0.0405
7618046005136,0.0237
7618046005144,0.0417
7618046005151,0.0269
7618046066591,0.0477
7618046071039,0.056
7618046089130,0.0808
7618046096036,0.044
7618046097158,0.0595
7618046097166,0.059
7618046100952,0.0546
7618046108161,0.0641
7618046110449,0.0207
7618046113336,0.0583
7618046114326,0.0711
7618046117451,0.0325
7618046117485,0.0713
7618120000001,0.0
7618120131714,0.0301
7618126005169,0.15
7618126005177,0.128
7618126005185,0.212
7618126005193,0.0907
7618126005235,0.139
7618126005243,0.102
7770240134072,0.787
8100820106625,1.0
8100820830042,1.0
8100820830059,0.705
8618200137729,0.59
8618200833004,0.585
8618200836205,0.659
8618206005375,0.792
8618206005383,0.68
8618206005391,0.83
8618206005417,0.87
8618206005425,0.357
8618206005433,0.791
8618206005441,0.543
8618206005458,0.669
8618206113013,0.643
9100900000001,0.0
9100900106047,1.0
9100900123521,0.229
9100900136036,0.0781
9100900930123,0.281
9100900930131,1.0
9100906069470,0.301
9618380000001,0.0
9618380100024,0.111
9618380107227,0.11
9618380111724,0.17
9618380129965,0.175
9618380136200,0.349
9618380137919,0.0833
9618380139006,0.371
9618386005466,0.389
9618386005474,0.0794
9618386096614,0.261
9618386107361,0.206
9618386110456,0.0647
9618386112361,0.0977
9618460123125,0.4
9618466005482,0.533
9618530000001,0.4
9618530930081,0.0728
9618530930164,0.357
9618530930214,0.143
9618530932756,0.381
9618530934554,0.629
9618530936302,0.176
9618796005508,0.36
9618796109698,0.464
9618870000001,1.0
9618876005516,0.281
9618876110167,0.264
9618956005524,0.545
9619030110155,0.251
9619030930040,0.783
9619030937805,0.494
9619036005540,0.703
9619036005565,0.605
9619036005573,0.749
9619036095301,0.492
9619116005581,0.0645
9619116103857,0.12
9619290000001,0.5
9619296005615,0.569
9619296106678,0.584
9619456005631,0.533
9619456112569,0.489
9619456114664,0.643
9619520000001,0.5
9619526005649,0.475
9619526005656,0.721
9619526005664,0.479
9619600000001,0.0
9619606005680,0.548
9619606107437,0.517
9619780000001,0.143
9619780101519,0.3
9619780108258,0.0491
9619786005706,0.079
9619786005714,0.186
9619786098693,0.377
9619786103527,0.0639
9619786109441,0.123
9619866005722,0.286
9737830000001,0.667
9737830121566,0.458
9737830930073,0.45
9737830930099,0.889
9737836005490,0.599
9737836005623,0.328
9737836110498,0.636
10101080109991,0.878
10101080111682,0.446
10101080119628,0.804
10101080127514,0.76
10101080136291,0.518
10101081030337,1.0
10101081030899,1.0
10101086069488,0.733
10101086085112,0.964
10619946005730,0.778
10620266005763,0.34
10620426005797,0.908
10621096005839,0.146
10621170000000,0.0
10621170000001,0.609
10621170101949,0.5
10621170106419,0.0788
10621170108142,0.171
10621170110270,0.94
10621170111153,0.309
10621170113548,0.245
10621170113555,0.222
10621170113563,0.153
10621170118018,0.352
10621170123869,0.45
10621170133314,0.385
10621171030196,0.416
10621171030469,0.478
10621171030501,0.315
10621171030683,0.503
10621171031004,0.727
10621171031053,0.483
10621176005847,0.585
10621176005854,0.18
10621176005862,0.396
10621176005870,0.66
10621176005888,0.758
10621176005904,0.909
10621176005912,0.884
10621176005920,0.835
10621176005938,0.824
10621176066617,0.518
10621176097026,0.855
10621176100408,0.572
10621176101190,0.474
10621176101984,0.521
10621176104624,0.502
10621176106660,0.475
10621176108088,0.844
10621176108096,0.309
10621176109235,0.919
10621176109243,0.29
10621176109912,0.377
10621176109920,0.349
10621176110258,0.255
10621176112742,0.395
10621176113575,0.299
10621176113583,0.28
10621176116313,0.606
10621176116321,0.524
10621176117550,0.341
10621176120083,0.269
10621176120091,0.348
10621251030113,0.946
10621251030477,1.0
10621251030873,1.0
10621251031376,0.872
10621256005961,0.987
10621256005979,0.847
10621256057269,0.859
10621256110209,0.824
10621256110217,0.706
10621256110225,0.878
10621256113849,0.993
10621580108977,0.882
10621580120246,0.857
10621580126250,0.333
10621581031954,0.867
10621581032150,0.753
10621586006027,0.672
10621586006043,0.845
10621586006050,0.67
10621586115190,0.783
10621660000000,0.625
10621660000001,0.704
10621660106740,0.629
10621660108100,0.949
10621660108118,0.897
10621660108555,0.708
10621660113811,0.979
10621660113829,0.99
10621660114355,0.77
10621660114553,0.163
10621660119339,0.969
10621660120964,0.959
10621660121533,0.412
10621660129338,0.972
10621660132134,0.789
10621660133942,0.83
10621660136150,0.858
10621661030279,0.617
10621661030287,0.899
10621661030295,0.912
10621661030584,0.972
10621661030642,0.809
10621661030675,0.899
10621661030717,0.8
10621661030840,0.97
10621661031632,0.955
10621661031897,0.815
10621661032507,0.898
10621661032911,0.845
10621661034214,0.93
10621661035831,0.911
10621666006068,0.982
10621666006076,0.958
10621666006084,0.445
10621666006092,0.973
10621666006100,0.566
10621666006118,0.97
10621666006126,0.979
10621666006142,0.947
10621666006159,0.993
10621666006183,0.951
10621666006191,0.94
10621666006217,0.953
10621666006225,0.888
10621666006233,0.766
10621666006258,0.962
10621666006266,0.611
10621666006274,0.914
10621666006282,0.919
10621666006290,0.952
10621666006308,0.96
10621666006316,0.977
10621666006324,0.973
10621666006332,0.783
10621666006357,0.973
10621666006365,0.981
10621666006373,0.981
10621666006381,0.511
10621666006407,0.985
10621666006415,0.951
10621666006423,0.97
10621666006431,0.862
10621666006449,0.966
10621666006456,0.901
10621666006464,0.951
10621666006472,0.981
10621666006480,0.972
10621666006514,0.884
10621666006522,0.961
10621666006530,0.941
10621666006548,0.912
10621666006555,0.98
10621666006563,0.944
10621666006571,0.974
10621666006589,0.94
10621666006597,0.959
10621666057285,0.897
10621666057293,0.976
10621666057327,0.961
10621666057335,0.978
10621666057343,0.684
10621666061188,0.879
10621666061196,0.913
10621666061204,0.971
10621666068704,0.684
10621666085120,0.858
10621666085138,0.94
10621666088538,0.976
10621666088546,0.971
10621666088934,0.556
10621666088942,0.783
10621666101091,0.905
10621666101109,0.554
10621666102016,0.858
10621666103832,0.637
10621666103840,0.755
10621666105746,0.989
10621666109961,0.988
10621666111231,0.969
10621666111249,0.88
10621666111256,0.808
10621666112619,0.857
10621666112882,0.919
10621666116651,0.646
10621666117477,0.934
10621666120125,0.908
10621666120703,0.977
10622400113142,0.582
10622400114587,1.0
10622406006704,0.584
10622406006712,0.59
10622406006720,0.579
10622406108328,0.606
10622406114805,0.661
10622570124727,0.781
10622571033695,0.61
10622571033729,0.918
10622650000000,0.0
10622650000001,0.5
10622650105692,0.954
10622650106815,0.77
10622650108092,0.936
10622650116640,0.897
10622650116657,0.879
10622650126292,0.785
10622651030378,0.815
10622651033703,0.848
10622651035310,0.784
10622656006738,0.862
10622656006746,0.943
10622656006753,0.757
10622656006761,0.925
10622656006787,0.937
10622656006795,0.901
10622656006803,0.969
10622656006829,0.903
10622656006837,0.662
10622656006845,0.945
10622656006878,0.888
10622656088959,0.852
10622810000000,0.0
10622811033950,0.867
10622816006894,0.912
10622816006902,0.891
10623236006993,0.969
10623310137661,0.695
10623316007009,0.952
10623566007025,0.917
10623640107409,0.991
10623640126870,0.933
10623641034990,0.966
10623646007033,0.998
10623646007041,0.987
10623646007058,0.991
10623646115224,0.998
10623720000000,0.0
10623726007066,0.2
10623800136499,0.978
10623806007074,0.943
10624140113043,0.604
10624140123463,0.627
10624141030451,0.691
10624141030766,0.328
10624141030824,0.757
10624141036086,0.867
10624141036094,0.692
10624146007108,0.657
10624146007116,0.848
10624146007124,0.428
10624146007132,0.729
10624146007140,0.858
10624146007157,0.57
10624146007165,0.804
10624146007173,0.711
10624146007181,0.734
10624146007207,0.718
10624146007215,0.856
10624146117865,0.229
10624146117873,0.664
10624300000001,0.0
10624301030758,0.794
10624301036607,0.934
10624301036672,0.782
10624306007231,0.823
10624306007256,0.964
10624306007272,0.963
10624306007280,0.817
10624306007298,0.894
10624306007314,0.905
10624306007322,0.931
10624306007348,0.87
10624306111124,0.843
10625136007405,0.843
10625396007413,0.85
10625396112387,0.847
10625470135103,0.451
10625470136523,0.831
10625476007421,0.455
10738090000001,0.0
10738090123950,1.0
10738091030121,0.903
10738091030147,1.0
10738096005995,0.931
10738096006001,0.876
10738096006019,0.896
10739650000001,0.25
10739650106476,0.741
10739650113993,0.722
10739650114751,0.846
10739650123943,0.822
10739650125682,1.0
10739650130690,0.873
10739651030386,0.776
10739651030626,0.64
10739651035112,0.791
10739656005789,0.899
10739656006654,0.554
10739656006662,0.643
10739656006910,0.879
10739656006936,0.799
10739656006944,0.833
10739656006951,0.901
10739656007389,0.899
10739656112023,0.739
10739656112775,0.838
10739656115521,0.465
10739656120521,0.502
10739656120539,0.513
10739990123596,0.835
10739991033422,0.784
10739991033430,0.73
10739996006688,0.894
10739996006696,0.774
10739996007371,0.837
10739996119978,0.7
10751270129163,0.979
10751271030261,1.0
10751271030493,0.965
10751271030725,1.0
10751276006969,0.977
10751276006977,0.981
10751276006985,0.99
10752341030352,0.812
10752341037456,0.919
10752346005805,0.982
10752346006647,0.876
10752346007223,0.931
10752346007397,0.872
10752750000000,0.0
10752750124123,0.441
10752750124586,0.53
10752751030139,0.659
10752751036938,0.372
10752756112544,0.6
10754081030253,0.875
10754081035575,0.774
10754086007082,0.81
10754086007090,0.902
10755981030535,0.895
10755981030543,0.667
10755986005813,0.895
10767780000001,1.0
10767780108993,1.0
10767780122473,0.902
10767781030774,1.0
10767781038298,0.909
10767781038306,0.841
10767786005748,0.749
10767786006605,0.919
10767786006613,0.904
11101160000001,0.0
11101160124909,0.406
11101160130724,0.0
11101161130103,0.632
11101166077184,0.655
11625546007439,0.455
11625960139550,0.498
11625966007454,0.443
11626386007504,0.552
11626461136209,0.679
11626466089262,0.717
11626531130046,1.0
11626531132109,1.0
11626536007546,1.0
11626536007553,1.0
11626611130038,0.806
11626611132851,0.616
11626616007603,0.723
11626616007611,0.7
11754811130012,0.778
11754811135656,0.634
11754816007470,0.87
11754816007488,0.837
11754816007496,0.872
11765621130053,0.8
11765621133701,0.663
11765626007447,0.856
12101240106153,0.943
12101240106161,0.943
12101240106179,0.8
12101240106195,1.0
12101240106203,1.0
12101240134163,0.227
12101240137364,0.612
12101246077192,0.516
12626790109975,0.377
12626790111708,0.27
12626790137653,0.401
12626796007660,0.677
12626796007678,0.676
12626796120562,0.572
12626870107110,0.4
12626870124263,0.473
12626871230044,0.775
12626871230051,0.8
12626871230705,0.358
12626871235209,0.438
12626956007686,0.5
12627036007694,0.65
12627296007710,0.705
12627376007728,0.605
12627456007736,0.455
12627456007744,0.507
12627946007850,0.508
12628100108688,0.42
12628101233352,0.673
12628101233402,0.502
12628286007884,0.424
12628286116289,0.26
12628366007892,0.292
12628516007918,0.833
12628856007942,0.362
12628936007959,0.262
12629011230028,0.881
12629011234004,0.646
12629016007967,0.812
12629016007975,0.667
12629016007983,0.962
12629016007991,0.778
12629016008007,1.0
12629196008015,0.417
12629276008023,0.896
12629356008031,0.75
12629506008056,0.644
12629506008064,0.594
12629506008072,0.592
12629686008080,0.8
12629760115154,0.651
12629766008098,0.518
12629846008106,1.0
12630086008114,0.63
12630086008122,0.591
12630246008155,0.709
12630320111203,0.68
12630320124289,0.58
12630326008163,0.671
12630326008171,0.712
12630400129114,0.516
12630401230010,0.636
12630401230069,1.0
12630401237007,0.512
12630406008197,0.806
12630406008213,0.607
12630406008221,0.455
